id,text,aspect,category,polarity,from,to
91,"Heart of Times Square . . . . . . Brillient Loved the Hilton . All the staff were really nice and helpful . The hotel rooms are really big and the beds . . . . . . . Heaven , after all the walking around the Big Apple ! ! ! ! Will deff stay there again when we visit New York ! Plus you feel really really safe as there are handsome mounted police right outside the entrance ! ! ! ! ! ! !",beds,general,positive,147,151
92,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",barcelona universal,general,positive,28,47
93,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",barcelona universal,general,negative,28,47
94,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",service,general,positive,160,167
95,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",rooms,general,positive,229,234
96,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",location,general,positive,111,119
97,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",breakfast,general,positive,410,419
98,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",pool,general,negative,526,530
99,"Difficult to find fault The Barcelona Universal is not the largest hotel , or the best equipped or in the best location but it did offer friendly and efficient service , a very modern and up to date decor , large and comfortable rooms , all in a convenient location close to the centre and right next to a metro and bus stops . The Universal gave us everything we needed for a weeks sightseeing in Barcelona : Breakfast that ran till 11 . 00am just in case we ' d had a late night , a sun terrace on the roof with a ( small ) pool and gymnasium , although we didnt try the restaurant in the evenings preferring to enjot Barcelonas excellent nightlife . Its great value for money and if you are looking for a safe bet , with good service and a convenient location look no further",gymnasium,general,negative,535,544
100,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",regent,general,positive,563,569
101,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",concierge,general,positive,175,184
102,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",room service,general,positive,204,216
103,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",front desk staff,general,positive,257,273
104,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",room,general,positive,204,208
105,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",lobby,general,positive,521,526
106,"One of the Best Hotels in Asia We have traveled all over asia , and not many of the 5 star hotels we have stayed at were as nice , attentive , and beautiful as this one . The concierge was very helpful , room service wasn ' t extremely overpriced , and the front desk staff was excellent . The room was BEAUTIFUL , it had the best furnishings out of any room I have ever stayed at . We were staying in the basic room for 107 a night , and were amazed . Vaulted ceilings , dark contrasting colored furnishings , beautiful lobby , GREAT location for tourists . The Regent has it all .",location,general,positive,535,543
107,"Definately Recommend Nicely renovated hotel , three great pools to choose from . My tip would be to check the hotel sites specials , we were American Express cardholders so we got a free upgrade , 75 $ resort credit ,  complimentary bottle of wine . I would recommend a little restaurant right down the street called Hacienda , we got breakfast there almost every morning for like 7 bucks a person it was really good food with an excellent view !",hotel,general,positive,38,43
108,"Definately Recommend Nicely renovated hotel , three great pools to choose from . My tip would be to check the hotel sites specials , we were American Express cardholders so we got a free upgrade , 75 $ resort credit ,  complimentary bottle of wine . I would recommend a little restaurant right down the street called Hacienda , we got breakfast there almost every morning for like 7 bucks a person it was really good food with an excellent view !",pools,general,positive,58,63
109,"perfectly clean and modern , perfect location I absolutly loved hotel perseo ! It was the perfect location , less then a block from the beautifull duomo , awesome shopping all around . The staff was so sweet and helpfull and spoke perfect english . They offered to make reservations for the Uffuzia and Accedemia for me , before i even thought to ask which enabled me to sail right in while the lines streched down and around the corner ! The lift was broke one day , but only for a couple hours . I would absolutly reccomend this hotel ! !",hotel perseo,general,positive,64,76
110,"perfectly clean and modern , perfect location I absolutly loved hotel perseo ! It was the perfect location , less then a block from the beautifull duomo , awesome shopping all around . The staff was so sweet and helpfull and spoke perfect english . They offered to make reservations for the Uffuzia and Accedemia for me , before i even thought to ask which enabled me to sail right in while the lines streched down and around the corner ! The lift was broke one day , but only for a couple hours . I would absolutly reccomend this hotel ! !",location,general,positive,37,45
111,"perfectly clean and modern , perfect location I absolutly loved hotel perseo ! It was the perfect location , less then a block from the beautifull duomo , awesome shopping all around . The staff was so sweet and helpfull and spoke perfect english . They offered to make reservations for the Uffuzia and Accedemia for me , before i even thought to ask which enabled me to sail right in while the lines streched down and around the corner ! The lift was broke one day , but only for a couple hours . I would absolutly reccomend this hotel ! !",staff,general,positive,189,194
112,"perfectly clean and modern , perfect location I absolutly loved hotel perseo ! It was the perfect location , less then a block from the beautifull duomo , awesome shopping all around . The staff was so sweet and helpfull and spoke perfect english . They offered to make reservations for the Uffuzia and Accedemia for me , before i even thought to ask which enabled me to sail right in while the lines streched down and around the corner ! The lift was broke one day , but only for a couple hours . I would absolutly reccomend this hotel ! !",lift,general,neutral,443,447
113,Enjoyed the Library Great Hotel . Loved the Lounge . It was relaxing and enjoyed the complimentary snacks . The staff was helpful and room was great . I will be back .,library great hotel,general,positive,12,31
114,Enjoyed the Library Great Hotel . Loved the Lounge . It was relaxing and enjoyed the complimentary snacks . The staff was helpful and room was great . I will be back .,lounge,general,positive,44,50
115,Enjoyed the Library Great Hotel . Loved the Lounge . It was relaxing and enjoyed the complimentary snacks . The staff was helpful and room was great . I will be back .,snacks,general,positive,99,105
116,Enjoyed the Library Great Hotel . Loved the Lounge . It was relaxing and enjoyed the complimentary snacks . The staff was helpful and room was great . I will be back .,staff,general,positive,112,117
117,Enjoyed the Library Great Hotel . Loved the Lounge . It was relaxing and enjoyed the complimentary snacks . The staff was helpful and room was great . I will be back .,room,general,positive,134,138
118,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",the ritz carlton ~ central park,general,positive,156,187
119,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",service,general,positive,201,208
120,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",amenities,general,positive,211,220
121,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",room,general,positive,250,254
122,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",concerige services,general,positive,321,339
124,"FIRST CLASS Surpirsed my husband for a birthday - Easter ~ Yankess / White Sox opener weekend getaway in April . There is no finer hotel in New York City . The Ritz Carlton ~ Central Park has superior service , amenities and ambiance . Our Park View Room on the 19th floor overlooking Central Park was magical . From the concerige services , room decor , frette linens , club level amenities , Central Park location / view and overall luxury melted our hearts with pleasure . What a way to rekindle any marriage , at the Ritz , first class !",linens,general,positive,362,368
125,"not what I expected The hotel was clean , the view was nice and the location right in front of Shinagawa station perfect but the room was cramped even though we went for the upgraded double . I also thought that the pool would be free for hotel guests but it cost 1000 yen per person ! We could have gotten better value for our money .",hotel,general,positive,24,29
126,"not what I expected The hotel was clean , the view was nice and the location right in front of Shinagawa station perfect but the room was cramped even though we went for the upgraded double . I also thought that the pool would be free for hotel guests but it cost 1000 yen per person ! We could have gotten better value for our money .",location,general,positive,68,76
127,"not what I expected The hotel was clean , the view was nice and the location right in front of Shinagawa station perfect but the room was cramped even though we went for the upgraded double . I also thought that the pool would be free for hotel guests but it cost 1000 yen per person ! We could have gotten better value for our money .",room,general,negative,129,133
128,"not what I expected The hotel was clean , the view was nice and the location right in front of Shinagawa station perfect but the room was cramped even though we went for the upgraded double . I also thought that the pool would be free for hotel guests but it cost 1000 yen per person ! We could have gotten better value for our money .",pool,general,negative,216,220
129,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",hotel,general,positive,15,20
130,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",location,general,positive,34,42
131,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",staff,general,positive,188,193
132,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",teracce area,general,positive,203,215
133,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",rooms,general,positive,257,262
134,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",breakfast,general,positive,279,288
135,"Great , modern hotel with perfect location Great modern design hotel , perfect location at Plaza Espa帽a ( Bus and Metro connecting all Barcelona 10 meters from the hotel ) , serviceminded staff , lovely teracce area , nice pool view , comofortable spacious rooms , tasty various breakfast , free internet use . Everything was perfect ! Absolutely recommended ! ! AE",internet,general,positive,296,304
136,"Weekend to remember We , my fianc茅 and I , stayed in this lovely hotel for the weekend , the weather was terrible however it did not seem to bother us . And it was all thanks to the wonderful people and atmosphere in this hotel . We had the normal 2 - person chamber , but there was nothing normal to it . The whole decoration was stylish and very comfortable . We had all we need it ! I want to say thanks to the persons working at the Roemer Hotel for making this a weekend to remember ! !",roemer hotel,general,positive,437,449
137,"Weekend to remember We , my fianc茅 and I , stayed in this lovely hotel for the weekend , the weather was terrible however it did not seem to bother us . And it was all thanks to the wonderful people and atmosphere in this hotel . We had the normal 2 - person chamber , but there was nothing normal to it . The whole decoration was stylish and very comfortable . We had all we need it ! I want to say thanks to the persons working at the Roemer Hotel for making this a weekend to remember ! !",people,general,positive,192,198
138,"Weekend to remember We , my fianc茅 and I , stayed in this lovely hotel for the weekend , the weather was terrible however it did not seem to bother us . And it was all thanks to the wonderful people and atmosphere in this hotel . We had the normal 2 - person chamber , but there was nothing normal to it . The whole decoration was stylish and very comfortable . We had all we need it ! I want to say thanks to the persons working at the Roemer Hotel for making this a weekend to remember ! !",chamber,general,positive,259,266
139,"Wonderful place to stay ! We were two women ( older ) traveling alone . We can not say enough good things about this hotel . It was very clean , safe area , easy access to public transportation , the staff was wonderful . We were there 9 - 29 - 04 to 10 - 4 - 04 .",hotel,general,positive,117,122
140,"Wonderful place to stay ! We were two women ( older ) traveling alone . We can not say enough good things about this hotel . It was very clean , safe area , easy access to public transportation , the staff was wonderful . We were there 9 - 29 - 04 to 10 - 4 - 04 .",staff,general,positive,200,205
141,"lean and basic but service was good We stayed ( my wife , young son and myself ) during late October . Rooms are a little tired but clean and the bed was surprisingly comfortable . We had a bad experience during the first night with very noisy neighbours but once reported the hotel management acted swiftly and the rest of the trip was peaceful .",service,general,positive,19,26
142,"lean and basic but service was good We stayed ( my wife , young son and myself ) during late October . Rooms are a little tired but clean and the bed was surprisingly comfortable . We had a bad experience during the first night with very noisy neighbours but once reported the hotel management acted swiftly and the rest of the trip was peaceful .",rooms,general,negative,103,108
143,"lean and basic but service was good We stayed ( my wife , young son and myself ) during late October . Rooms are a little tired but clean and the bed was surprisingly comfortable . We had a bad experience during the first night with very noisy neighbours but once reported the hotel management acted swiftly and the rest of the trip was peaceful .",rooms,general,positive,103,108
144,"lean and basic but service was good We stayed ( my wife , young son and myself ) during late October . Rooms are a little tired but clean and the bed was surprisingly comfortable . We had a bad experience during the first night with very noisy neighbours but once reported the hotel management acted swiftly and the rest of the trip was peaceful .",bed,general,positive,146,149
145,"lean and basic but service was good We stayed ( my wife , young son and myself ) during late October . Rooms are a little tired but clean and the bed was surprisingly comfortable . We had a bad experience during the first night with very noisy neighbours but once reported the hotel management acted swiftly and the rest of the trip was peaceful .",management,general,positive,283,293
146,">what a pleasurable stay stayed at the marriot san juan resort and casino , excellent hotel , clean , and the staff was very helpful . stayed there 3 days prior to a cruise and will return again . the best part was the nightly salsa band and dancing , in the hotel lobby . the room was clean , bed comfy and beachfront clean and quiet . will return agai",marriot san juan resort and casino,general,positive,39,73
147,">what a pleasurable stay stayed at the marriot san juan resort and casino , excellent hotel , clean , and the staff was very helpful . stayed there 3 days prior to a cruise and will return again . the best part was the nightly salsa band and dancing , in the hotel lobby . the room was clean , bed comfy and beachfront clean and quiet . will return agai",staff,general,positive,110,115
148,">what a pleasurable stay stayed at the marriot san juan resort and casino , excellent hotel , clean , and the staff was very helpful . stayed there 3 days prior to a cruise and will return again . the best part was the nightly salsa band and dancing , in the hotel lobby . the room was clean , bed comfy and beachfront clean and quiet . will return agai",room,general,positive,277,281
149,">what a pleasurable stay stayed at the marriot san juan resort and casino , excellent hotel , clean , and the staff was very helpful . stayed there 3 days prior to a cruise and will return again . the best part was the nightly salsa band and dancing , in the hotel lobby . the room was clean , bed comfy and beachfront clean and quiet . will return agai",bed,general,positive,294,297
150,"Wonderful Accomodations Jorge is the most gracious host that I had the good fortune to meet during my travels throughout Mexico . Great location , service , food , location and hospitality . His other property in Tepoztlan was wonderful as well . Highly recommended . I can ' t wait to go back !",jorge,general,positive,24,29
151,"Wonderful Accomodations Jorge is the most gracious host that I had the good fortune to meet during my travels throughout Mexico . Great location , service , food , location and hospitality . His other property in Tepoztlan was wonderful as well . Highly recommended . I can ' t wait to go back !",location,general,positive,136,144
152,"Wonderful Accomodations Jorge is the most gracious host that I had the good fortune to meet during my travels throughout Mexico . Great location , service , food , location and hospitality . His other property in Tepoztlan was wonderful as well . Highly recommended . I can ' t wait to go back !",service,general,positive,147,154
153,"Wonderful Accomodations Jorge is the most gracious host that I had the good fortune to meet during my travels throughout Mexico . Great location , service , food , location and hospitality . His other property in Tepoztlan was wonderful as well . Highly recommended . I can ' t wait to go back !",food,general,positive,157,161
154,"Wonderful Accomodations Jorge is the most gracious host that I had the good fortune to meet during my travels throughout Mexico . Great location , service , food , location and hospitality . His other property in Tepoztlan was wonderful as well . Highly recommended . I can ' t wait to go back !",accomodations,general,positive,10,23
155,"Good stay This hotel is located in one the better parts of Amsterdam and it shows . No busy streets , close to all important attractions Amsterdam has to offer and now weird people wandering around at night . The staff is well trained and polite ( they lent me a very nice umbrella when it rained - which I of course kept ) . Our room was a bit small but otherwise nice . I would recommend this hotel to anyone .",hotel,general,positive,15,20
156,"Good stay This hotel is located in one the better parts of Amsterdam and it shows . No busy streets , close to all important attractions Amsterdam has to offer and now weird people wandering around at night . The staff is well trained and polite ( they lent me a very nice umbrella when it rained - which I of course kept ) . Our room was a bit small but otherwise nice . I would recommend this hotel to anyone .",staff,general,positive,213,218
157,"Good stay This hotel is located in one the better parts of Amsterdam and it shows . No busy streets , close to all important attractions Amsterdam has to offer and now weird people wandering around at night . The staff is well trained and polite ( they lent me a very nice umbrella when it rained - which I of course kept ) . Our room was a bit small but otherwise nice . I would recommend this hotel to anyone .",room,general,negative,330,334
158,"Good stay This hotel is located in one the better parts of Amsterdam and it shows . No busy streets , close to all important attractions Amsterdam has to offer and now weird people wandering around at night . The staff is well trained and polite ( they lent me a very nice umbrella when it rained - which I of course kept ) . Our room was a bit small but otherwise nice . I would recommend this hotel to anyone .",room,general,positive,330,334
159,"Best of the Bests I have no words to explain our experince at the Majestic Hotel in Barcelona . We had a superb stay in one of the Penthouse Apartments , the best sourprise that my husband did to me in his entire life . . . . Champagne , VIP treatment , one Smart Roadster included in the price at our disposal , Etro amenities , Bang Olufsen , Plasma Screen , amazing interior design , Huge Jacuzzi , Fresh flowers . . . . A dream come true ! ! !",majestic hotel,general,positive,66,80
160,"Best of the Bests I have no words to explain our experince at the Majestic Hotel in Barcelona . We had a superb stay in one of the Penthouse Apartments , the best sourprise that my husband did to me in his entire life . . . . Champagne , VIP treatment , one Smart Roadster included in the price at our disposal , Etro amenities , Bang Olufsen , Plasma Screen , amazing interior design , Huge Jacuzzi , Fresh flowers . . . . A dream come true ! ! !",amenities,general,positive,318,327
161,"Best of the Bests I have no words to explain our experince at the Majestic Hotel in Barcelona . We had a superb stay in one of the Penthouse Apartments , the best sourprise that my husband did to me in his entire life . . . . Champagne , VIP treatment , one Smart Roadster included in the price at our disposal , Etro amenities , Bang Olufsen , Plasma Screen , amazing interior design , Huge Jacuzzi , Fresh flowers . . . . A dream come true ! ! !",jacuzzi,general,positive,392,399
162,Loved this hotel ! My fiance and I spent 4 nights at this hotel and were so happy with our stay ! The staff was so pleasent and always willing to help . The location couldn ' t be any better . Extremely recommended especially for romantic getaways !,hotel,general,positive,11,16
163,Loved this hotel ! My fiance and I spent 4 nights at this hotel and were so happy with our stay ! The staff was so pleasent and always willing to help . The location couldn ' t be any better . Extremely recommended especially for romantic getaways !,staff,general,positive,102,107
164,Loved this hotel ! My fiance and I spent 4 nights at this hotel and were so happy with our stay ! The staff was so pleasent and always willing to help . The location couldn ' t be any better . Extremely recommended especially for romantic getaways !,location,general,positive,157,165
165,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",hilton,general,negative,52,58
166,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",staff,general,positive,210,215
167,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",restaurant,general,positive,231,241
168,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",room,general,negative,8,12
169,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",furniture,general,negative,287,296
170,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",bathtub,general,negative,306,313
171,"Not all rooms are up to par I am a regular guest at Hilton - family properties , and although there were some nice aspects of my Mar 27th stay , it was hardly worth the price paid . Good points : very friendly staff , and terrific restaurantBad points : the room was dated - old rundown furniture , warped bathtub , stained bedding . I was only offered a double - queen suite in the main building , which seems to be the issue - apparently there are much better rooms available - so be careful when making arrangements . Overall , I ' ve had much better accomodations at Embassy Suites and Doubletrees in the hilton family . Next time , I would stay elsewhere in the area , and just drive over to dine at the Different Pointe of View restaurant .",staff,general,negative,210,215
172,"Great rooms The check in was extremely fast and friendly and we were even given a room upgrade which was a lovely surprise . There was some building work going on to the outside but other than a bit of dust there were no issues with thisThe room itself was immaculately clean and had a very contemporary and well thought out feel . The rain shower was lovely and the bed was extremely comfortableThe location was great , with easy walking access to all the major parts of the city . Would definately stay here agai",rooms,general,positive,6,11
