id,text,aspect,category,polarity,from,to
2718,"Very nice quality , comfort and design , I wear them almost every day all day .",comfort,Clothing#Quality,positive,20,27
2719,"Luckily , I got free returns so that I could order several sizes and I did not have to rely on the review only , but I would recommend to order several sizes when you are unsure like me .",implicit,Service#General,positive,-1,-1
2720,Very pretty but not if I can not wear them .,them,Bottom#Size,positive,38,42
2721,Great comfort -- attractive ! !,implicit,Bottom#Looking,positive,-1,-1
2722,It 's not skin tight but it also does n't bag ( which can make you look bigger than you are . ),implicit,Top#Size,positive,-1,-1
2723,It is a shoe that can be worn all day long without your feet getting tired .,shoe,Shoes#Quality,positive,8,12
2724,"It 's so soft and warm and fits a bit baggy on me , which is how I wanted it .",implicit,Top#General,positive,-1,-1
2725,these sandals looked like they would be nice and comfy .,they,Shoes#General,positive,26,30
2726,They do n't run like stockings when you get a whole in them .,They,Bottom#Quality,positive,0,4
2727,The heel strap rubs/cuts slightly into my foot when I walk .,heel,Shoes#Quality,negative,4,8
2728,bought it for my mother and she always wears it .,implicit,Clothing#General,positive,-1,-1
2729,"I really wanted some in navy and was able to find them through Amazon.Same fit as the black , very comfortable .",implicit,Shoes#Size,positive,-1,-1
2730,"A good light sweat shirt , washes and wears well .",sweat,Top#General,positive,13,18
2731,"The shoe is so cute , and would have been perfect for an upcoming wedding , and for summer .",shoe,Shoes#Looking,positive,4,8
2732,My only glitch is this color is now DARKER than I remembered it .,color,Bottom#General,negative,23,28
2733,These are very comfortable and durable tights .,tights,Bottom#Quality,positive,39,45
2734,Awesome fit great look,look,Clothing#Looking,positive,18,22
2735,Heel color and appearance awful .,appearance,Shoes#Looking,negative,15,25
2736,"Shoes are nice and soft , but runs wide .",Shoes,Shoes#Quality,positive,0,5
2737,"Quick delivery , original packaging , fit as described .",delivery,Service#General,positive,6,14
2738,Very cute !,implicit,Clothing#General,positive,-1,-1
2739,"They are a great color , sort of stone .",color,Shoes#Looking,positive,17,22
2740,I bought these to wear with my yoga leotard and they fit fine .,they,Shoes#Size,positive,48,52
2741,They run true to size and are comfy and well-made .,size,Shoes#Size,positive,17,21
2742,"I cant bring myself to put the shoes back on , and the sole is showing wear so it seems a return is not an option .",shoes,Shoes#Quality,negative,31,36
2743,the shoe overall would have been comfortable if it were a size smaller however I could not exchange them because one of the shoes looked like it had been worn when I received it - did n't pursue the matter .,them,Service#General,negative,100,104
2744,Nice shimmer but opaque,implicit,Clothing#Looking,negative,-1,-1
2745,I went with size D and it works well - perhaps a bit tighter than expected but it has stretch .,implicit,Clothing#General,positive,-1,-1
2746,Runs HUGE .,implicit,Clothing#Size,positive,-1,-1
2747,A NICE JEAN SHIRT THAT FITS ME AS EXPECTED AND WORKS WELL WITH MY OUTFITS .,JEAN,Top#General,positive,7,11
2748,"Plus , the label included with the sandals was missing the last 3 digits of the zip code , making me have to look up the zip at the post office , as I had not noticed it before I left home because I am almost legally blind .",sandals,Shoes#Quality,negative,35,42
2749,"The best part is they do n't get runners or damage easily .. They are supportive , yet comfortable , even for fuller figured women ! I would suggest them to anyone looking for qualilty tights .",tights,Bottom#Quality,positive,185,191
2750,"I accept this , because the shoes are only 35 dollars.COMFORTABLE : Yes , the shoes are comfortable .",shoes,Shoes#Quality,positive,28,33
2751,my favorite character shoes !,shoes,Shoes#General,positive,22,27
2752,They are just what I was looking for and had not been able to find in any stores .,They,Clothing#General,positive,0,4
2753,"Just a nice , pretty shoe for going shopping or going out to eat .",shoe,Shoes#General,positive,21,25
2754,Loved the item,item,Clothing#General,positive,10,14
2755,They are also super warm !,They,Bottom#Quality,positive,0,4
2756,It still feels a little snug on my big toe but expect that to subside as I break in the shoes .,implicit,Shoes#Quality,positive,-1,-1
2757,Very light weight and comfortable,implicit,Clothing#Quality,positive,-1,-1
2758,"I consistently wear the same size no matter what the shoe , so surprised and a little disappointed that the straps on top are a little tight and overall fit is more narrow .",straps,Shoes#Size,negative,108,114
2759,It 's just ok . the back flops a little when walking .,the,Shoes#Quality,negative,16,19
2760,"The footpad inside is man-made material , but with stockings it is comfortable .",footpad,Shoes#Quality,positive,4,11
2761,Stay in place well .,implicit,Bottom#General,positive,-1,-1
2762,Gorgeous color and strong tights .,tights,Bottom#Quality,positive,26,32
2763,This is a perfect sandal for dress or casual .,sandal,Shoes#General,positive,18,24
2764,"However , it definitely runs a little small .",implicit,Clothing#Size,negative,-1,-1
2765,It cost me $ 10.77 to send them back should have just kept them and given them away IF my money is refunded I 'll still be out almost 1/2 the cost .,implicit,Service#General,negative,-1,-1
2766,"They were a little too large , but the next size smaller would have been too short .",They,Shoes#Size,negative,0,4
2767,I thought these would be a good go-to option for comfortable black sandals ... and they are .,they,Shoes#General,positive,83,87
2768,"Love them fit as expected , I feel comfortable but dressy in them .",them,Clothing#General,positive,5,9
2769,"I wish they made these in the full body tight , they are the perfect color for my skin , capezio is the best quality , I have gotten body wrappers also ( which the color is a tad closer to mine ) and although they are great quality too they have seemed to run or snag a bit more than the capezio tights ( they last a long time though and I use them for aerial silks/trapeze/hoop so they get a lot of friction ) .",capezio,Bottom#Quality,positive,89,96
2770,"This is just a good , cute shoe that goes to almost any occasion without shame and will keep your feet cool and rested -- unless you go mountain hiking in them , that would make a difference .",shoe,Shoes#General,positive,27,31
2771,The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,moc,Shoes#General,positive,4,7
2772,I enjoy dancing with these shoes on my feet .,shoes,Shoes#General,positive,27,32
2773,"She has a narrow foot , but these fit her very well .",implicit,Shoes#Size,positive,-1,-1
2774,Very nice my daughter loves these and they are lasting a long time .,they,Clothing#General,positive,38,42
2775,I would recommend to anyone .,implicit,Shoes#General,positive,-1,-1
2776,I am thinking of possibly getting other colors .,implicit,Shoes#General,positive,-1,-1
2777,"However , they run short .",they,Clothing#Size,negative,10,14
2778,"These sandals are nice , the fit is good .",sandals,Shoes#General,positive,6,13
2779,"These are very shiny , make your legs look like Barbie legs .",implicit,Bottom#Looking,positive,-1,-1
2780,However I had to return them because they were a bit too wide .,they,Shoes#Size,negative,37,41
2781,"Very soft leather , and very comfortable .",leather,Clothing#Quality,positive,10,17
2782,Their sizing is off .,sizing,Shoes#Size,negative,6,12
2783,Requested a refund .,implicit,Top#General,negative,-1,-1
2784,"I purchased these sandals a few months ago - They fit good , comfy and just want I needed .",They,Shoes#Size,positive,45,49
2785,I can't wait to wear these to class !,implicit,Bottom#General,positive,-1,-1
2786,I like these and the price was half of what I normally have to pay for narrow shoes .,price,Shoes#Prices,positive,21,26
2787,"So at their longest , they come just past my elbows ( I have long arms ) , and when rolled up , it is a short sleeve shirt .",sleeve,Top#Brand,negative,110,116
2788,Think about trying a size bigger .. Great Capezio Quality in material and construction .,construction,Clothing#Quality,positive,74,86
2789,It is really tight and I ca n't wear it comfortably at all .,implicit,Shoes#Size,negative,-1,-1
2790,Good color shimmery fit great arrived on time thanks,implicit,Clothing#Looking,positive,-1,-1
2791,They make my legs look great even with such a small heel !,They,Shoes#Looking,positive,0,4
2792,"Quality of tights is good in our experiencewith tights , and these are perfect transition tights .",transition,Bottom#General,positive,79,89
2793,Love the boot but hard inside hurts foot..Just add a cushion inside,boot,Shoes#General,positive,9,13
2794,I will order more in other colors .,implicit,Bottom#General,positive,-1,-1
2795,"Be aware , the color is very vibrant .",color,Bottom#Looking,negative,15,20
2796,"So , four stars for fashion , zero for product quality .",fashion,Top#Looking,positive,20,27
2797,Real product .,product,Shoes#General,positive,5,12
2798,"Fits perfectly , soft and very comfortable .",implicit,Shoes#Size,positive,-1,-1
2799,Shoes fit so loose they sound like flip flops when I walked in them.The left shoe did n't cover my little toe comfortably.Normally I can walk out of the store with Lifestride shoes on .,Shoes,Shoes#Size,negative,0,5
2800,They fit her perfectly and she reported that they were soft and comfortable .,they,Clothing#Quality,positive,0,4
2801,"loved this used it for my black swan costume , surprisingly i was warm in them lol but perfect fit",them,Clothing#General,positive,74,78
2802,They keep me cool when I dance .,They,Bottom#Quality,positive,0,4
2803,However they are a bit tight in the waist so I took 1 star off .,they,Clothing#Size,negative,8,12
2804,"I unfortunately need them for a costume today so I 'm washing and wearing anyway , but I am pretty grossed out that I would be sent hosiery that had clearly been at least tried on by another person .",implicit,Bottom#General,negative,-1,-1
2805,Very pleased with them .,them,Bottom#General,positive,18,22
2806,"While everyone was freezing their butts off in their slutty costumes walking around downtown , I was nice and toasty .",implicit,Bottom#Looking,positive,-1,-1
2807,not as durable as expected,implicit,Clothing#Quality,negative,-1,-1
2808,"Good buy , good shoe.I would recommend to everyone .",shoe.I,Shoes#General,positive,16,22
2809,The color and quality of the shirt also turned out to be what i hoped when i ordered it .,color,Top#Looking,positive,4,9
2810,the quality of the shoe looked grat for the price - the fit seemed fine for my size 10 feet .,quality,Shoes#Looking,positive,4,11
2811,There is a manufactured hold on the bottom of the foot that is wonderful .,manufactured,Bottom#General,positive,11,23
2812,"It 's a tiny bit short , but since they have open toes they work just fine .",they,Shoes#Quality,neutral,35,39
2813,They fit well and easy to walk in .,They,Shoes#Quality,positive,0,4
2814,I really like them and they are very comfortable but needed to be a little longer to fit perfectly on my feet,they,Shoes#Quality,positive,23,27
2815,These are just as advertised though maybe just a tad small .,implicit,Clothing#General,neutral,-1,-1
2816,"They are super soft and stretchy , and I prefer my tights a little tighter , especially because they stretch .",They,Bottom#Quality,positive,0,4
2817,"But , once on , they are the most moldable , soft , well fitting and supportive sandals I have .",sandals,Shoes#Quality,positive,80,87
2818,"But the thickness and quality is very good so if you 're going for either the Hooters looks or dance recital and need to have good coverage , these will work great .",thickness,Clothing#Quality,positive,8,17
2819,But after you wear them around for couple hours they do seem to fit better .,they,Top#Size,positive,48,52
2820,Money refunded without any hassle .,implicit,Service#General,positive,-1,-1
2821,There is some compression so it 's a nice supportive feel and slenderizing .,implicit,Bottom#Quality,positive,-1,-1
2822,I 'm very pleased with the quality .,quality,Bottom#Quality,positive,27,34
2823,I went with size D and it works well - perhaps a bit tighter than expected but it has stretch .,implicit,Clothing#Size,negative,-1,-1
2824,I have had really bad luck with amazon shoes .,shoes,Shoes#General,negative,39,44
2825,They will work great with my flapper costume .,They,Clothing#Quality,positive,0,4
2826,When I tried them on they were so tight I thought I was going to be ill .,they,Bottom#Size,negative,21,25
2827,They are not true nude .,They,Clothing#Quality,negative,0,4
2828,"I ordered a wide width , shoe runs very narrow .",shoe,Shoes#Size,negative,25,29
2829,Fitted as I expected and snug : D too bad my time with it lasted a short while since it got hot pretty fast !,implicit,Top#Size,positive,-1,-1
2830,"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",sizing,Bottom#Size,negative,51,57
2831,I have n't tried dancing in them but they seem great .,they,Shoes#General,positive,37,41
2832,Nice fabric but fit very small .,fabric,Bottom#Quality,positive,5,11
2833,It 's become his new favorite sweatshirt .,sweatshirt,Top#General,positive,30,40
2834,No complaints on service and packaging .,packaging,Service#General,neutral,29,38
2835,Loved these so much last year that I just bought a new pair !,implicit,Shoes#General,positive,-1,-1
2836,I love these shoes and wear them all the time .,shoes,Shoes#General,positive,13,18
2837,"I have long legs though so I bought a B size and it is still a bit too small but if I went for a C size , the stockings probably would not have been snug on my legs ... Would recommend purchase - but if you are at all worried about size ; buy one size up .",stockings,Socks#Quality,negative,110,119
2838,I honestly thought these would be sheer and have a slight sparkle to them but it is a bit darker than i expected the sheer is minimal but they were also 11.99 that not to bad i will find something to were them with if it does not work with the outfit i have picked for them .,they,Clothing#Looking,negative,138,142
2839,These are truly for the stage,implicit,Clothing#General,positive,-1,-1
2840,The tights are even better than expected .,tights,Bottom#General,positive,4,10
2841,Mom was extremely happy with the shoes and it was a perfect fit for her .,shoes,Shoes#Size,positive,33,38
2842,Nice quality shoe .,quality,Shoes#Quality,positive,5,12
2843,"First impressions , I am pleased with them , but time will tell how they hold up .",them,Shoes#General,positive,38,42
2844,"Although these are n't perfect , they are VERY comfortable and I 'll be purchasing them again when my current pair is torn up .",they,Shoes#Quality,positive,33,37
2845,It would have been nice to know this before purchasing the shirt .,shirt,Top#Looking,positive,59,64
2846,"The shoe is all man-made materials and not the quality of expensive shoes but pretty darned good for $ 29.00.Quite frankly , I 'm delighted with my very first online shoe shopping experience ! ..I ordered another pair in another colour and they were wayyyyyy too wide .",they,Shoes#Size,negative,240,244
2847,"Having danced for many years I love the coverage , little extra warmth these tighter tights give you - vs the store bought everyday tights .",tights,Bottom#Size,neutral,85,91
2848,I have a skinny size 6 foot so I bought a 7 and it fits perfectly .,implicit,Shoes#Size,positive,-1,-1
2849,Other than that they look nice and I am ending up giving them to a younger cousin .,they,Shoes#Looking,positive,16,20
2850,They fit perfect i am 6ft with 35in legs .,They,Bottom#Size,positive,0,4
2851,They probably would 've be fine but decided not to reorder .,implicit,Shoes#General,negative,-1,-1
2852,12-yr-old ballet student loves these .,implicit,Clothing#General,positive,-1,-1
2853,love the color and this hoodie is true 2 size would def buy more from this seller and they had lots of colors : ),color,Top#Looking,positive,9,14
2854,"I usually wear Small size ( from stardard size stores like Gap , Old Navy ... ) , and thinking this blouse would be too tight if ordered in Small , I purchased the Large Size , and find it too wide .",blouse,Top#Size,positive,100,106
2855,It 's okay however I will not be buying another one .,implicit,Top#General,neutral,-1,-1
2856,: ( And they do n't come any larger .,they,Clothing#Size,negative,8,12
2857,"Amazon shipped quickly , the watch is beautiful and I am very happy .",Amazon,Service#General,positive,0,6
2858,It fit my daughter just fine .,implicit,Shoes#Size,neutral,-1,-1
2859,They are comfortable and look very neat with dresses or suits .,They,Shoes#General,positive,0,4
2860,These are very shimmery and beautiful to wear for dance !,implicit,Clothing#Looking,positive,-1,-1
2861,My husband loves these boots .,boots,Shoes#General,positive,23,28
2862,Not complimentary to the shoe .,shoe,Shoes#General,negative,25,29
2863,( It 's easier for me as an Amazon Prime customer to buy two and return one -- avoid the re-stocking fee ) .I 'm glad I finally broke down and bought a real deal dancing shoe like this .,shoe,Shoes#pair,positive,170,174
2864,Very shimmery so I ca n't wear them as normal tights in the winter like I wanted ...,tights,Bottom#General,negative,46,52
2865,The fit nicely and are n't too tight .,implicit,Shoes#Size,positive,-1,-1
2866,"Huge sleeves , Baggy sleeves , do n't buy unless you see it first .",implicit,Top#General,negative,-1,-1
2867,Disappointing .,implicit,Bottom#General,negative,-1,-1
2868,"I cosplay a character which wears a thong , I wear these to make my legs look a lot nicer .",implicit,Clothing#Looking,positive,-1,-1
2869,Great Value .,implicit,Clothing#General,positive,-1,-1
2870,Great price & Great value !,implicit,Clothing#General,positive,-1,-1
2871,nice light weight sweat shirt,sweat,Top#Quality,positive,18,23
2872,Avoid.Port Authority Women 's Silk Touch Polo run w-a-y big .,Silk,Top#General,negative,30,34
2873,It shrunk slightly when I washed it per the label in cold water .,implicit,Top#Quality,negative,-1,-1
2874,I recommend them to everyone .,them,Shoes#General,positive,12,16
2875,I bought them also due to the quality of Life Stride shoes which I have worn in the past .,quality,Shoes#Quality,positive,30,37
2876,Great for photo shoots and Cosplaying .,implicit,Bottom#General,positive,-1,-1
2877,"Husband had no issues walking in them , just the general have to stretch out the leather .",them,Shoes#General,positive,33,37
2878,"I like the fleece lining , it helps to keep me warm , definitely a good buy .",fleece,Top#General,positive,11,17
2879,"The shoes came in a timely manner , however they are too small .",they,Shoes#Size,negative,44,48
2880,Definitely would not recommend for people in this size range !,implicit,Clothing#Size,negative,-1,-1
2881,I like the boots .,boots,Shoes#General,positive,11,16
2882,"They 're dressy enough to wear with skirts , but casual for slacks and shorts .",They,Shoes#Looking,positive,0,4
2883,"Comfortable , nice hieght and affordable .",implicit,Shoes#Prices,positive,-1,-1
2884,"Last a lot longer , slimming and look great",implicit,Clothing#Quality,positive,-1,-1
2885,These are super soft .,implicit,Clothing#pair,positive,-1,-1
2886,"I buy the small/medium for my ( KIDS ) size 10 daughter , and they fit her great , but they definitely run small .",they,Clothing#General,positive,62,66
2887,"I have been so pleased with this pair of boots , and the attention from the ladies has been more than appreciated !",boots,Shoes#General,positive,41,46
2888,They are one of the most comfortable shoes I 've ever bought and I love them for both casual and work use .,them,Shoes#General,positive,72,76
2889,"We tried another brand as well , but these were the winners .",implicit,Shoes#General,positive,-1,-1
2890,PS They are pretty and shimmery .,They,Bottom#Looking,positive,3,7
2891,"I love the heel and the back of the foot , that squar-ish part .",heel,Shoes#General,positive,11,15
2892,Very comfortable to walk in .,implicit,Shoes#Quality,positive,-1,-1
2893,I followed the chart and these fit perfect.I actually do like to dance and be active in these .,implicit,Bottom#General,positive,-1,-1
2894,I wanted a more blacker tight .,implicit,Bottom#Looking,negative,-1,-1
2895,They were prompt with a refund and did a wonderful job of communication .,implicit,Service#General,positive,-1,-1
2896,I wanted a fairly simple boot that I could wear everyday without killing my wallet ; these are just that .,implicit,Shoes#General,positive,-1,-1
2897,"I have always liked Port Authority polo shirts , but for some reason these faded quickly .",implicit,Top#Quality,negative,-1,-1
2898,These are of good quality and fit perfectly .,implicit,Bottom#Size,positive,-1,-1
2899,Lots of padding and will do me well for formal dancing and square dancing .,implicit,Shoes#Looking,positive,-1,-1
2900,Nice quality tight .,quality,Bottom#Looking,positive,5,12
2901,Nice fit and good material,material,Clothing#Quality,positive,18,26
2902,These tights are comfortable and well made - they 're dance tights and that makes the difference !,dance,Bottom#General,positive,54,59
2903,"I like the hole in the sole so that my feet do n't slip in my dance shoes ... I got a much larger size than usual b/c I do n't like tights inching down ... The legs were large , but o.k ... .the panty part was tighter than I 'd like , but still o.k .",The,Bottom#Size,negative,7,10
2904,I loved the shoes I just expected them to be a little wider .,shoes,Shoes#General,positive,12,17
2905,Get a size larger than normal .,size,Top#Size,negative,6,10
2906,I never order shoes by mail unless it is a shoe I know ... I took a chance that the LifeStride 's Mimosa would be like the Naturalizer 's Mai Tai but I learned the hard way .,LifeStride,Shoes#Brand,negative,84,94
2907,And they JUST fit !,they,Clothing#Size,positive,4,8
2908,I never felt so confident in something so revealing .,implicit,Clothing#General,positive,-1,-1
2909,"Not much to say about it ... beautiful , elegant , comfortable , just the way it was described .As I said ... ... .. Simply perfect ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",implicit,Clothing#General,positive,-1,-1
2910,Flamenco Shoes ... Happy for the fit and performance !,implicit,Shoes#Size,positive,-1,-1
2911,Great looking sandal also .,sandal,Shoes#Looking,positive,14,20
2912,"I puchased these for my girlfriend , they made her legs look amazing .",they,Clothing#Looking,positive,37,41
2913,"The elastic on the heel strap is sewn in right at the back of the heel with rather bumpy seams , so if the strap is a bit loose , it rubs against the ankle uncomfortably .",elastic,Shoes#Quality,negative,4,11
2914,I 'm very glad I did -- they fit perfectly.These do n't seem like they 're necessarily the best quality shoes -- which is to say that I think they 're better for casual or beginning dancers who wo n't be as rough on them as professional or competitive dancers would be .,they,Shoes#Size,positive,24,28
2915,"Amazon shipped quickly , the watch is beautiful and I am very happy .",watch,Clothing#General,positive,29,34
2916,"Fit well , but not for long .",implicit,Bottom#Size,negative,-1,-1
2917,"not great quality , got damaged quite easily , just putting them on ... not good for dancing or skating",implicit,Clothing#General,negative,-1,-1
2918,"I like these , they are not as shimmery as I thought they would be tough .",they,Clothing#Looking,negative,15,19
2919,love them - I stand all day at work and they are very comfortable,they,Clothing#Quality,positive,40,44
2920,I purchased Hanes & Capezio XXL tights & the Hanes fit much better .,Hanes,Bottom#Size,positive,12,17
2921,"The material is soft , and lightweight .",material,Top#Quality,positive,4,12
2922,"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",They,Shoes#Quality,positive,0,4
2923,These shoes are comfy ; however they are a little narrow and short .,they,Shoes#Size,negative,32,36
2924,These are constructed so that the front is wrapped without stitching where it tends to rub .,implicit,Shoes#Looking,positive,-1,-1
2925,"perfect color , fit and style .",implicit,Clothing#Size,positive,-1,-1
2926,"Very orange , very thick .",implicit,Bottom#Quality,positive,-1,-1
2927,My daughter wears a 6.5 shoe size so we sized up 1 size to a 7.5 as some suggested and they fit perfectly .,they,Shoes#Size,positive,87,91
2928,The color was a perfect match but I can not wear these tights anywhere because of the incorrect sizing guidelines .,sizing,Service#General,negative,96,102
2929,We ordered 1/2 size up as other reviews suggested and the shoes where too big .,shoes,Shoes#Size,negative,58,63
2930,But they have one major flaw : the waistband is way too tight .,waistband,Bottom#Size,negative,35,44
2931,Wo n't buy from them again on that.Sweet boots though !,boots,Shoes#Looking,positive,41,46
2932,Cute and very comfortable - like walking on air !,implicit,Shoes#Quality,positive,-1,-1
2933,too bad they were so tight in my normal size and had to send back .,they,Shoes#Size,negative,8,12
2934,"I bought them mainly because I have nerve damage , as well as severe arthritis in my legs , and I have talked to countless Hooters girls who have all sworn by them because the ones that have gotten in the past are simply too expensive , but these danskins are of the same quality , and hold up , and keep the gloss alive for a long time as well as the one other important reason to wear them is support which is my reason for wearing them .",danskins,Top#Quality,positive,247,255
2935,"Love them fit as expected , I feel comfortable but dressy in them .",them,Clothing#Quality,positive,5,9
2936,I will order the Danskin tights again and again .,Danskin,Bottom#General,positive,17,24
2937,"Glad I did , these are definately keepers ! They have not scratched or faded at all , although they are pleathy rather than natural materials - which works out fine for the wet mornings and little spashes because they dry quickly and without discolorization .",they,Shoes#Quality,positive,44,48
2938,"Why shoe manufacturers change out basic , comfortable styles is beyond me.With its low heel and soft cross straps , the Mimosa is very comfortable .",heel,Shoes#Looking,negative,87,91
2939,"I have looked at these shoes for a year , and they are absolutely perfect .",they,Shoes#General,positive,46,50
2940,"Quality was good , price was good , next time I will order larger and way earlier so I can avoid being gouged by the dance shop .",price,Bottom#Prices,positive,19,24
2941,too small,implicit,Clothing#Size,negative,-1,-1
2942,Very nice and comfortable shoe .,shoe,Shoes#General,positive,26,30
2943,Overall a good buy for work shoes .,work,Shoes#General,positive,23,27
2944,"Great material , washes well , and lasts a really long time ... it 's very much so worth the cost .",material,Clothing#Quality,positive,6,14
2945,"Very soft leather , and very comfortable .",implicit,Clothing#Quality,positive,-1,-1
2946,"Fit well , but not for long .",implicit,Bottom#Size,positive,-1,-1
2947,nice shirt but way to small .,shirt,Top#Looking,positive,5,10
2948,Very nice my daughter loves these and they are lasting a long time .,they,Clothing#Looking,positive,38,42
2949,**Update to this review- still wearing this watch daily over 2 years later ( now September 2012 ) and it still looks great and works great .,watch,Clothing#Looking,positive,44,49
2950,Flamenco Shoes ... Happy for the fit and performance !,performance,Shoes#Quality,positive,41,52
2951,"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",look,Shoes#Looking,positive,71,75
2952,These tights are thick enough that I am not super worried that she will put a hole in them .,tights,Bottom#Quality,positive,6,12
2953,"also - Minnetonka does NOT make a wide moccasin , there are NONE on their official website in this style .",Minnetonka,Shoes#Brand,negative,7,17
2954,"Nice , sturdy tights .",tights,Bottom#Looking,positive,14,20
2955,"My legs are not fat , so that isn't a factor , at first putting them on they seem just a tad short .",they,Top#Size,negative,72,76
2956,They are kinda narrow but will stretch being good leather .,leather,Shoes#Quality,positive,50,57
2957,These were some nice comfortable boots that looked stylish with jeans or dress pants .,boots,Shoes#General,positive,33,38
2958,The black shoes have a soft bed from a fabric that feels almost like fleece and my feet sweat quickly in it.BALANCE : One issue that I have with all four pairs of Capezio shoes that I ordered ( will return 3 ) is that the heel seems to be at a slightly different angle than the front part of the shoe .,all,Shoes#General,negative,145,148
2959,"Good buy , good shoe.I would recommend to everyone .",buy,Shoes#pair,positive,5,8
2960,The moc itself fits fine ( the leather is soft enough to stretch ) but the sole is so narrow it 's way too uncomfortable to wear .,leather,Shoes#Quality,positive,31,38
2961,I tend to get them in several colors at the same time because they fit so well and last well .,they,Shoes#Quality,positive,62,66
2962,I love them very cool boots,boots,Shoes#Looking,positive,22,27
2963,"Once the shoe stretches , I do n't know if I will be able to keep it on , but for the price , I 'll be happy to get any wear out of them at all .",price,Shoes#Prices,positive,86,91
2964,Keeps everything nice and snug .,implicit,Bottom#Quality,positive,-1,-1
2965,This shoe is cute and well made but it is definitely not for wide feet .,shoe,Shoes#Looking,positive,5,9
2966,I wear a size 7 1/2 M and these fit just right and are so stylish and comfortable .,implicit,Shoes#Looking,positive,-1,-1
2967,"The size chart on the package is accurate , but it is different than the standard Amazon size chart for women , so be careful .",size,Bottom#Size,positive,4,8
2968,You definitely get your money 's worth they 're very thick and nice and they last many years .,they,Bottom#General,positive,39,43
2969,These run small so had to pay for shipping to return them !,implicit,Clothing#Size,negative,-1,-1
2970,XXL size was way too small .,size,Bottom#Size,negative,4,8
2971,Always have liked Danskin for performimg !,Danskin,Clothing#General,positive,18,25
2972,Looks great .,implicit,Clothing#General,positive,-1,-1
2973,These boots truly satisfied the urban cowboy in me .,boots,Shoes#General,positive,6,11
2974,For the price and brand I expect more .,price,Bottom#Prices,negative,8,13
2975,I wear a 7-1/2 shoe and ordered a full size larger which fit well .,implicit,Shoes#Size,positive,-1,-1
2976,Great dance shoe .,shoe,Shoes#General,positive,12,16
2977,"I loved them enough to get size B , and they 're PERFECT .",they,Bottom#Size,positive,40,44
2978,"I plan on ordering more , and will recommend -",implicit,Bottom#General,positive,-1,-1
2979,"The only issue I have is that after reading a few reviews I decided to go one size bigger than I would normally wear , and it would be great but the arms of the hoodie are humungous !",arms,Top#Size,positive,149,153
2980,"Still fits and is comfortable , good price and I can even decorate with beads if I want .",implicit,Clothing#Quality,positive,-1,-1
2981,they are just as expected the price here is a lot cheaper then the dance store locally I will buy these again,price,Clothing#Prices,positive,30,35
2982,"Why shoe manufacturers change out basic , comfortable styles is beyond me.With its low heel and soft cross straps , the Mimosa is very comfortable .",cross,Shoes#Quality,positive,101,106
2983,super comfy .,implicit,Clothing#Quality,positive,-1,-1
2984,fit fine liked them,them,Clothing#General,positive,15,19
2985,"Perfect for the dock side picnic for which they were purchased , the price was also just right .",they,Shoes#General,positive,43,47
2986,The nude tan color gives you a nice long leg look .,color,Shoes#Looking,positive,13,18
2987,I tried on a different make of boot that looked identical but cost $ 350 and they fit so well and felt amazing on my feet .,they,Shoes#Quality,positive,77,81
2988,I can not imagine a woman trying to fit in these .,implicit,Bottom#Size,negative,-1,-1
2989,The shirt is still way too large and very shapeless .,shirt,Top#Size,negative,4,9
2990,They are a good looking boot .,looking,Shoes#Looking,positive,16,23
2991,"As for their purpose , I had no problems dancing in them : they were smooth enough to let me spin without issue and gave me traction so I was n't spinning out of control .",they,Shoes#Quality,positive,59,63
2992,"( Also show off my muscles well , and some dance tights are too thick to do so ) .",implicit,Bottom#Looking,positive,-1,-1
2993,"Needed a tight that was full coverage , and these are the ones , they fit great , true to size , comfortable , just what I was hoping for",they,Bottom#General,positive,65,69
2994,It looks a little dressy but feels like a very comfortable walking shoe .,implicit,Shoes#Looking,positive,-1,-1
2995,"Good quality , comfy , good support , nice color .",color,Clothing#Looking,positive,43,48
2996,Perfect classic shoe,shoe,Shoes#General,positive,16,20
2997,These were some nice comfortable boots that looked stylish with jeans or dress pants .,boots,Shoes#Quality,positive,33,38
2998,the hose was fine and service was great ... I have no problems with them and would recommend them to anyone who needs them,service,Service#General,positive,22,29
2999,"comfy , but not so much of a gabric",implicit,Clothing#Quality,negative,-1,-1
3000,Will work just fine for her school performances .,implicit,Shoes#Looking,neutral,-1,-1
3001,The waist band is wider and stretches higher to keep from rolling down .,waist,Bottom#Quality,positive,4,9
3002,"The heel is very slight and they felt like cushiony flats , which I liked .",cushiony,Shoes#General,positive,43,51
3003,"It is extremely comfortable , and nice looking on my big wide foot .",implicit,Shoes#Quality,positive,-1,-1
3004,"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",they,Bottom#General,negative,0,4
3005,it feels softer and does n't cut into your skin ...,implicit,Bottom#Quality,positive,-1,-1
3006,I 'd definitely just get this on prime in case you need to return it and swap sizes .,implicit,Clothing#Size,negative,-1,-1
