id,text,aspect,category,polarity,from,to
534,Thanks will certainly keep eyes peeled and spread the word,pollution,water,neutral,-1,-1
535,Back up - everyone we spoke to day especially our young people want to be guardiansofouroceans - our future lies with them to undo what us oldies have done <U+0001F49A><U+267B><U+FE0F><U+0001F499><U+0001F30A>,ocean,pollution,neutral,88,93
536,"The bridges in York are larger than the river, yours were narrower. Please dredge and clear the river. Ask the owner of the pleasure boat. See",river,water,neutral,40,45
537,"From April 2018 all farmers must meet new rules to protect water quality. The rules require farmers to keep soil on the land, match nutrients to the needs of the crops and keep fertilisers and manures out of the water. More info available",water quality,water,neutral,59,72
538,It has been a wetter week across northern England and a drier week elsewhere. River flows decreased at nearly three quarters of indicator sites but flows remain normal or higher for the time of year at the majority of indicator sites. rainandriverdata,river,water,neutral,78,83
539,"As well as being out and about clearing any obstacles in rivers that could cause a flood risk, we’ve opened our Incident Room in Wallingford to prepare for rain that are due to hit the South East. Check if you are at risk of flooding at floodware",river,water,neutral,57,62
540,Celebrating environmentalincidentsweek. <U+0001F41F><U+0001F41F> Our Incident Communications Service takes 300-400 calls a day in winter and 600 calls a day in summer. During an incident this rises to 1000 calls a day. Most frequently reported incidents are odour and water pollution.,river,water,negative,-1,-1
541,The plans to monitor over 400 English beaches every week to record the amount and type of plastic pollution found. Knowing the key plastic issues in each area helps with creating effective bespoke solutions to this global problem.,river,water,negative,-1,-1
542,Trouble is afoot in now that the landcontamination has leached into the underlying groundwater. Remediation will be costly to pump and treat chemical contamination from the aquifer ££££! Need to call experts are onsite GroundwaterProtection thearchers,groundwater,water,neutral,83,94
543,"its only the start to the controversial closed season on rivers for which you sent out emails to 20,000 from a approx 1million licence holders butneglected those who purchase via post offices and do not supply email details .useless",river,water,neutral,57,62
544,Speakers for Schools Initiative as part of our involvement during WorldOceansDay Great to see Emma Boyd chair of the again as she launched SpeakersForSchools budehaven bude cornwall Education,ocean,water,positive,71,76
545,"Rivers and wildlife could be left without sufficient water unless action is taken to reduce water use and wastage, according to an report",water,water,neutral,53,58
546,Rain isn’t due until tomorrow in Lancaster - but the warning is good. Don’t drive through flood water - you risk yourself and increase flooding of adjacent properties. flooding,flooding,water,positive,135,143
547,"Today is WorldOceansDay but please help protect our environment every day of the year. Make a pledge to only flush pee, poo and paper down the loo! For everything else, please binit4beaches",ocean,environment,neutral,14,19
548,What a great day at WorldOceanDay2018 !! My highlight was listening to how enthusiastic the school children were when they visited our Education Zone <U+2665><U+FE0F> next generation makeadifference TeamEA,beach,environment,positive,-1,-1
549,"The cleanstreamteam vols never have a day off. This possible pollution incident reported to hotline, spotted during Telford BESST work party at Coalport today. Possible sewage leak from broken pipe nr canal",sewage,water,negative,169,175
550,Great work <U+0001F44D><U+0001F3FD> Upto their waist in water but no Lifejacket ? That doesn’t seem very WaterAware or FloodAware,water,safety,positive,56,61
551,Retired hydrogeologist Keith Seymour is giving a talk in Birmingham on 12th June at 6.30pm 'Reflections of a retired Hydrogeologist on the use and management of the Permo-Triassic sandstones in north west England' groundwater hydrogeology,groundwater,water,neutral,214,225
552,"These three anglers were caught fishing in the close season by our fisheries enforcement officers on the RiverSoar in Kegworth Leicestershire last night, following numerous reports of out of season fishing from members of the public gofishing",river,water,neutral,105,110
553,"""Waterholes"" Chris? Endemic to the Severn? typos",waterholes,species,neutral,1,11
554,what’s happened to the river level gauge at Tenbury please?,river,water,neutral,23,28
555,Today we’ve been showing the community around our flood defences at Teesside - £15million of investment to reduce flood risk from the River Tees and Greatham Creek and protect properties at Port Clarence. The Greatham defences will be finished in autumn floodaware,flood defences,infrastructure,positive,50,64
556,"Further heavy showers and scattered thunderstorms remain today and overnight into tomorrow morning - there's a risk of localised surface water and river flooding in some areas, you can keep up to date with your local flood alerts here: floodaware",surface water,flooding,neutral,129,142
557,"In 1975, the National Academy of Sciences estimated that ocean-based sources, such as cargo ships and cruise liners had dumped 14 billion pounds of garbage into the ocean. Fore more, click",ocean,water,neutral,57,62
558,The North West is prone to a few drops of rain! Did you know that heavy rain can wash more pollution into rivers and the sea? We make daily forecasts of bathingwaterquality which we share with local councils and make available on our BathingWaterDataExplorer,Bude,location,negative,-1,-1
559,That sounds like a good idea given that the sea under the pier looked like this and everywhere to the East looked fine and clear.,sea,water,positive,44,47
560,"1/2 We often tweet about the Ipswich Tidal Flood Barrier gate. While it is a key component of the scheme, the gate is only part of a much broader defence system that runs along both the east and west banks of the RiverOrwell",water,water,neutral,-1,-1
561,Fisheries enforcement team out on patrol today on the River in the close season Fishing,reservoirs,water,neutral,-1,-1
562,Isolated heavy downpours today and tomorrow carry a risk of some localised road flooding. Please don't drive through flood water - just 30cm can move your car. Keep updated and check our flood alerts and warnings online at,flood water,water,neutral,117,128
563,"Were you tuned into thearchers last night when an EA officer made a visit to Home Farm? If you missed it, catch up on the Omnibus tomorrow: And don't forget, if you suspect pollution, report it to our hotline: 0800 80 70 60.",pollution,pollution,negative,173,182
564,Happy WorldOceansDay ! Estuarine and Coastal Monitoring and Assessment team are showcasing the important work we do to protect our marine environment. Come chat to us to find out more!,river,water,neutral,-1,-1
565,2 days and counting to WorldOceansDay let’s celebrate all the amazing things they give us and think about the damage we are doing Time to make changes,water,water,neutral,-1,-1
566,Talking about UpstreamThinking at WorldOceansDay,UpstreamThinking,environment,neutral,14,30
567,A huge thank you to the staff from Sheffield arena who helped us remove loads of rubbish from the River Don and pull up himalayan balsam today Sheffieldissuper,River Don,water,neutral,98,107
568,"Today we're at JubileeBeach Southend with celebrating WorldOceansDay. There's lots of activities and events to raise awareness of plasticspollution in our oceans, so come along! We also got to meet Wallace the wipes monster! binit4beaches summer",ocean,water,negative,59,64
569,We've weighed it all in - the litter we removed from the North West's beaches for WorldOceansDay totals half a tonne! Thanks to everyone involved <U+0001F44F>,litter,pollution,neutral,30,36
570,My partner Malcolm Curley has sent his sealion sculpture made of recycled rubbish sitting on plastic bags to Bude with to mark the WorldOceansDay,sculpture,art,neutral,47,56
571,"all admitted EA 'regulated waste sites within 10k of my house, their officers lie though.. PollutionKnowsNoPostcode",river,water,negative,-1,-1
572,Is anybody else ill after devatriathlon on Sunday because let sewage into the riverdee on Saturday? <U+0001F4A9><U+0001F922> sewage sickness diarrhoea triathlon riverswim openwaterswimming ill,oceans,water,neutral,-1,-1
573,TEAM2100 are finalists in the Innovation category at this years Constructing Excellence ' awards for the Barking Barrier upgrade project Sponsored by ' Winners announced 28th June lseawards2018,project,environment,neutral,129,136
574,"GREAT OPPORTUNITY! invites academic researchers for an Innovation Placement working within a non-academic host organisation such as a private business, third-sector organisation or public body. More information here:",water,water,positive,-1,-1
575,It's WorkInProgressWednesday and we've been engaged in some Town in Country Planning. Turns out some of our town has ended up in the sea... don't tell . One of our builders is actually in the ... just not the one working here <U+0001F914> ProudofPlanners,river dee,water,neutral,-1,-1
576,"Help protect our environment today and everyday. Use the loo ony for the 3P's - Pee, Poo and Paper. No B's allowed!! For everything else, please binit4beaches.",beaches,environment,neutral,151,158
577,Also hitting just 1 cm of water at 50 miles an hour can make you aquaplane out of control if not ready or prepared for it.,water,safety,neutral,26,31
578,"Fresh water Swan Mussells, as found on the RiverRea and CannonHill Pool have growth rings to measure the age of these molluscs 30DaysWild",fresh water,water,positive,0,11
579,The latest The RainwaterBex Daily! Thanks to construction mindtherisks,flood barrier,infrastructure,neutral,-1,-1
580,"What a cool way to use drones. Or maybe I should have said what a cool way to make it easier to keep track of wiggling, fraying waterways.",waterways,water,neutral,128,137
581,Amazing commitment by our people keepgiving ! WorldEnvironmentDay2018 BeatPlasticPollution WorldEnviornmentDay mumbai mumbai,pollution,water,negative,81,90
582,"With the rain that is forecast for later today please remember to be careful on the road and not to drive through flood water, just 30cm of water is enough to move your car floodaware - check your flood risk here",flood water,water,neutral,114,125
583,"A spring bloom of Phaeocystis, a harmless, natural Algalbloom, has been seen off the south coast. Brown foam forms as algae break down and can last for a few days. More here: But if you suspect pollution, phone 0800 80 70 60 evidenceled EAlaboratory",algal bloom,water,negative,-1,-1
584,"Thanks it's a bit of a hobby now ;) but I've noticed that this doesn't *start* at the oceans, I've seen much larger concentration of debris in my local stream. We've got to try harder.",lake,water,neutral,-1,-1
585,"will continue visiting communities and we’re back in Selly Park 6 and 7 June offering support and advice. More details to follow. We continue to have teams out across the area, clearing blockages in rivers and streams to ensure they flow freely.",rivers and streams,river,neutral,199,217
586,"And finally, here’s me catching a grayling bred from brood stock caught on the River Wharfe in in order to take a closer look",river,water,neutral,79,84
587,"Approximately 40% of the lakes in America are too polluted for fishing, aquatic life, or swimming. EnviPharm2108",lakes,water,neutral,25,30
588,"You can vote for the RSC at tesco every time you shop, using the Blue tokens - money we raise will go towards the Waterfront Festival at the quays in September sheffieldissuper",waterfront,event,neutral,114,124
589,"I've heard the pershore road was not surveyed properly, large water pipe discovered. Sub contractor has had to waste months underpinning flood relief work.",water pipe,infrastructure,negative,62,72
590,"We are halfway through our big beach clean for WorldOceansDay at West Kirby Wirral! So far, our team has collected 7 bags of rubbish which is sadly mostly plastic Binitforthebeach lovemybeach",beach clean,environment,positive,31,42
591,SPECIAL EDITION of the Hydrology A-Z. W is for World Ocean Day hosted by on FRIDAY 8 JUNE in BUDE We will be showcasing our RC ADCP Boat. Come and see how this helps protect our amazing river and sea environment. We might even let you have a go!,river,water,neutral,186,191
592,After a week of beach cleans with as part of WorldOceansDay the final total is in and the teams have collected over half a tonne of rubbish across 10 different beaches. binit4beaches,rubbish,pollution,positive,132,139
593,"Headaches, fevers, chills, nausea and stomach cramps for me and another athlete I know <U+0001F629>",water,health,neutral,-1,-1
594,don't you feel shame to cut the trees in front of the showroom! Hope will take action against Pothys.,trees,environment,neutral,32,37
595,"WORLD ENVIRONMENT DAY- SAVE EARTH TO CHERISH, LEAVE IT TO PERISH Read on..... WorldEnvironmentDay BeatPlasticPollution savetheplanet WorldEnvironmentDay2018 TuesdayThoughts Tuesdayblogs",toilet,water,negative,-1,-1
596,"We’re carrying out a fisheries close season patrol in Norfolk today with reporting on our important enforcement work ahead of NorfolkDay next month. Buy a rodlicence, Gofishing and report suspicious fishing activities to 0800 80 70 60 or 0800 555 111",water,water,neutral,-1,-1
597,"TeamEA have responded to a tractor fire which has caused the release of small amounts of oil and diesel to enter Baddington Brook, Nantwich Cheshire. We have installed a timber baton across the brook to contain the pollution pending the deployment of oil absorbent booms.",pollution,environment,negative,215,224
598,"I believe the county council said they would make amends to those affected? I've missed my holiday, suffered lossesandcleaned soiled water because someone is unable to do their job and clean drains. No council volunteers to help either",soiled water,water,positive,126,138
599,Thank you . We’ve been onsite today to assess the newly exposed matting that has appeared on summerleaze beach bude. emergency beach survey requested of the area that will help get a fix in place cleanerseas,beach,environment,positive,105,110
600,Beautiful day for beach clean WorldOceansDay blackpool plastic,ocean,water,positive,35,40
601,"There's a likelihood of heavy rainfall for Cumbria tomorrow, please don't drive through flood water.",flood water,water,neutral,88,99
602,"We still have a number of flood alerts in place in the West Midlands from last night, please check before you travel and don't drive through flood water.",flood water,water,neutral,141,152
603,"So we’m all setup up Bude for . Amazing what you can achieve with a few boards, Velcro and the good old gaffer tape! Come say hi and drive our boat. Over at the Sea Lock. bluepeter",ocean,water,positive,-1,-1
